model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,12,1.014601257112291,0.5450406074523926
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,13,1.032282206747267,0.7017267942428589
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,14,1.2697083718246884,1.3128595352172852
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,15,1.2853229608800676,0.9596758484840393
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,16,0.9533895817067888,0.9390983581542969
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,17,1.0142393906911213,0.7919837832450867
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,18,1.0145067042774625,0.8354654312133789
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,1,5.4300923347473145,1.2190850973129272
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,2,1.690193083551195,1.858028769493103
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,3,2.066013601091173,1.9842463731765747
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,4,1.7311629123157926,1.9872205257415771
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,5,1.3737896879514058,2.6589267253875732
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,6,1.5557454824447632,2.0217502117156982
subject_spec_transfer_last_two_conv_002_8_bcos,subject_spec_transfer_bcos,002,,8,transfer,last_two_conv,7,1.236299564441045,2.122359037399292
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,1,5.864201400015089,4.774420738220215
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,2,2.2751073837280273,2.2100367546081543
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,3,1.5831867853800456,2.2082836627960205
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,4,1.683093832598792,2.4103777408599854
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,5,1.6286946535110474,1.7772729396820068
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,6,1.1891903777917225,1.9723039865493774
